"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
429842,"IN-0354","heliport","Namsai Heliport",27.676474,95.853884,,"AS","IN","IN-AR","Namsai","no",,,,,,,
429849,"IN-0355","heliport","Nampong Heliport",27.300864,96.112883,,"AS","IN","IN-AR","Nampong","no",,,,,,,
429850,"IN-0356","heliport","Miao Heliport",27.492864,96.213954,,"AS","IN","IN-AR","Miao","no",,,,,,,
429851,"IN-0357","heliport","Nalung Heliport",27.803726,95.999887,,"AS","IN","IN-AR","Nalung","no",,,,,,,
429852,"IN-0358","heliport","Parsuram Kund Heliport",27.88058,96.35382,,"AS","IN","IN-AR","Parsuram Kund","no",,,,,,,
429853,"IN-0359","heliport","Roing Heliport",28.14626,95.83937,,"AS","IN","IN-AR","Roing","no",,,,,,,
429854,"IN-0360","small_airport","Dinjan Airfield",27.53606,95.2682,390,"AS","IN","IN-AR","Baghbari Gaon","no",,,,,,"https://en.wikipedia.org/wiki/Dinjan_Airfield",
429855,"IN-0361","heliport","Sivasagar Heliport",26.95124,94.59869,,"AS","IN","IN-AS","Rudra Sagar","no",,,,,,,
430015,"IN-0362","heliport","Anachal Heliport / Southern Skies Balloonport",10.02322,77.03309,3035,"AS","IN","IN-KL","Anachal","no",,,,,,,
3305,"IN-0363","small_airport","Dhule Airport",20.9265,74.737099,920,"AS","IN","IN-MM","Dhule(Gondur)","no",,,,"VA53",,,
3306,"IN-0364","small_airport","Abu Road Airport",24.4942,72.781502,875,"AS","IN","IN-RJ",,"no",,,,"VA74",,,
571717,"IN-0365","heliport","Hisar Heliport",29.11653,75.82027,757,"AS","IN","IN-HR","Hisar","no",,,,,,,
508627,"IN-0366","heliport","Jain Irrigations Helipad",20.945389,75.551255,840,"AS","IN","IN-MM","Jalgoan","no",,,,,,,
508628,"IN-0367","small_airport","Dahod Helipad",22.874296,74.243247,860,"AS","IN","IN-GJ","Dahod","no",,,,"JLG",,,
508629,"IN-0368","closed","Jabua Airstrip",22.780522,74.561697,1200,"AS","IN","IN-MP","Kundla","no",,,,,,,
508630,"IN-0369","medium_airport","Sant Gadge Baba Yavatmal Airport",20.395781,78.216272,1403,"AS","IN","IN-MM","Yavatmal","no",,,,"VA78",,"https://en.wikipedia.org/wiki/Sant_Gadge_Baba_Yavatmal_Airport",
517010,"IN-0370","small_airport","Gunna Ka Pura",26.65022,77.792484,791,"AS","IN","IN-RJ","Khanpura","no",,,,,,,
517082,"IN-0371","heliport","Birpur Airstrip",26.509893,87.016609,273,"AS","IN","IN-BR","Birpur","no",,,,,,,
517157,"IN-0372","heliport","Fazilka Heliport",30.394823,74.054244,586,"AS","IN","IN-PB","Fazilka","no",,,,,,,
517212,"IN-0373","small_airport","Tarpura Airfield",27.729912,75.24086,1434,"AS","IN","IN-RJ","Dadiya","no",,,,,,,
518553,"IN-0374","closed","RIAF Phaphamau",25.545166,81.88199,335,"AS","IN","IN-UP","Phaphamau","no",,,,,,"https://en.wikipedia.org/wiki/Phaphamau",
549731,"IN-0375","heliport","INS Adyar Heliport",13.073189,80.290046,32,"AS","IN","IN-TN","Chennai","no",,,,,,,
528562,"IN-0377","heliport","Narendra Modi Stadium Heliport",23.096266,72.60104,269,"AS","IN","IN-GJ","Ahmedabad","no",,,,,,,
555870,"IN-0378","heliport","Gandhinagar Heliport",19.965882,73.809096,,"AS","IN","IN-MM","Nashik","no",,,,,,,
555871,"IN-0379","heliport","[Duplicate] Gandhinagar Heliport",19.965882,73.809096,,"AS","IN","IN-MM","Nashik","no",,,,,,,
571743,"IN-0380","heliport","Mehna Heliport",30.233786,75.008798,676,"AS","IN","IN-PB","Bhatinda","no",,,,,,,
32589,"IN-0381","closed","Dunakonda Airport",15.8063,79.4882,472,"AS","IN","IN-AP","Dunakonda","no",,,,,,"https://en.wikipedia.org/wiki/Donakonda_Airport","VODK, VODK"
26454,"IN-0382","small_airport","Gandhinagar Airfield",19.963699,73.807602,1959,"AS","IN","IN-MM","Nashik","no","VANR",,"VANR",,,"https://en.wikipedia.org/wiki/Gandhinagar_Airport","ISK, Nashik Road Airport"
595309,"IN-0383","heliport","Nilgrar Heliport",34.28701,75.32843,8953,"AS","IN","IN-JK","Sonamarg","no",,,,,,,
595310,"IN-0384","heliport","Sonamarg Heliport",34.30261,75.28678,8776,"AS","IN","IN-JK","Sonamarg","no",,,,,,,
595311,"IN-0385","heliport","Sonamarg (Namrose Resorts) Heliport",34.30778,75.27828,8694,"AS","IN","IN-JK","Sonamarg","no",,,,,,,
595312,"IN-0386","heliport","Pahalgam Heliport",34.01434,75.31333,6982,"AS","IN","IN-JK","Pahalgam","no",,,,,,,
595420,"IN-0387","heliport","Sindhu Ghat Heliport",34.082472,77.61225,10581,"AS","IN","IN-LA","Shey","no",,,,,,,
595421,"IN-0388","heliport","Army Hospital Leh Heliport",34.1608,77.56775,11293,"AS","IN","IN-LA","Leh","no",,,,,,,
597482,"IN-0389","heliport","INS Dronacharya Heliport",9.952137,76.239602,15,"AS","IN","IN-KL","Kochi","no",,,,,,,
597483,"IN-0390","small_airport","Kannur Heliport",11.862516,75.366505,24,"AS","IN","IN-KL","Kannur","no",,,,,,,
597486,"IN-0391","heliport","PRSU Heliport",21.248285,81.599843,944,"AS","IN","IN-CT","Raipur","no",,,,,,,
597786,"IN-0392","large_airport","Noida International Airport",28.179868,77.611843,644,"AS","IN","IN-UP","Gautam Buddha Nagar","yes","VIND","DXN","VIND",,"https://niairport.in/","https://en.wikipedia.org/wiki/Noida_International_Airport",
598586,"IN-0393","medium_airport","Maa Mahamaya Airport",22.98753,83.19612,1930,"AS","IN","IN-CT","Ambikapur","yes","VEAP","AHA",,,"https://www.aai.aero/en/node/71997","https://en.wikipedia.org/wiki/Maa_Mahamaya_Airport","Ambikapur, Darima"
598623,"IN-0394","heliport","Clement Town Heliport",30.259615,78.01434,1965,"AS","IN","IN-UT","Clement Town","no",,,,,,,
604767,"IN-0395","closed","Dholera International Airport (Under Construction)",22.363316,72.308219,,"AS","IN","IN-GJ","Dholera","no",,,,,,"https://en.wikipedia.org/wiki/Dholera_International_Airport",
605985,"IN-0396","heliport","Paradeep Sea Beach Heliport",20.260016,86.66278,16,"AS","IN","IN-OR","Paradeep","no",,,,,,,
605986,"IN-0397","heliport","Paradeep Fshing Harbor Heliport",20.28733,86.70177,16,"AS","IN","IN-OR","Paradeep","no",,,,,,,
605987,"IN-0398","heliport","Paradeep Arcelor Mittal Nippon Steel India Heliport",20.31809,86.64601,13,"AS","IN","IN-OR","Paradeep","no",,,,,,,
605988,"IN-0399","heliport","Dhamara Heliport",20.78732,86.95413,10,"AS","IN","IN-OR","Sabitrisarai","no",,,,,,,
605989,"IN-0400","heliport","Dhamara Port Heliport",20.818086,86.946538,7,"AS","IN","IN-OR","Dosinga","no",,,,,,,
605990,"IN-0401","heliport","Chandipur Range Heliport",21.43836,87.01749,16,"AS","IN","IN-OR","Chandipur","no",,,,,,,
605991,"IN-0402","heliport","Haldia Heliport",22.0282,88.065,13,"AS","IN","IN-OR","Haldia","no",,,,,,,
610316,"IN-0403","heliport","Sahastradhara Helidrome",30.3758,78.09828,2750,"AS","IN","IN-UT","Dehradun","no",,,,,,,
31698,"IN-JGB","small_airport","Jagdalpur Airport",19.074301,82.036797,1822,"AS","IN","IN-CT","Jagdalpur","yes","VEJR","JGB","VEJR","VEJR",,"https://en.wikipedia.org/wiki/Jagdalpur_Airport",
32215,"IN-RJI","small_airport","Rajouri Airport",33.377899,74.315201,3000,"AS","IN","IN-JK","Rajouri","no",,"RJI",,,,"https://en.wikipedia.org/wiki/Rajouri_Airport","Rajauri"
3302,"IN-VA38","small_airport","Sirohi Airport",24.895099639892578,72.84590148925781,1000,"AS","IN","IN-RJ",,"no",,,"VA38","VA38",,,
3304,"IN-VA51","small_airport","Banswara Airport",23.589259,74.314048,700,"AS","IN","IN-RJ",,"no",,,,"VA51",,,
314033,"OMN","small_airport","Osmanabad Airport",18.281,76.0574,2277,"AS","IN","IN-MM","Osmanabad","no",,,,,,"https://en.wikipedia.org/wiki/Osmanabad_Airport",
3283,"VA1B","small_airport","Chanda Airport",19.994699478149414,79.22250366210938,625,"AS","IN","IN-MM",,"no",,,"VA1B","VA1B",,,
3284,"VA1C","small_airport","Birlagram Airport",23.4468994140625,75.42030334472656,1541,"AS","IN","IN-MP",,"no",,,"VA1C","VA1C",,,
3285,"VA1D","small_airport","Muirpur Airport",24.125200271606445,83.04060363769531,1122,"AS","IN","IN-UP",,"no",,,"VA1D","VA1D",,,
3286,"VA1E","small_airport","Bhilai Airport",21.294200897216797,81.37950134277344,1014,"AS","IN","IN-CT",,"no",,,"VA1E","VA1E",,,
3287,"VA1F","small_airport","Sidhi Airport",24.402299880981445,81.8147964477539,1093,"AS","IN","IN-MP",,"no",,,"VA1F","VA1F",,,
3288,"VA1G","medium_airport","Rewa Airport, Chorhata, REWA",24.503401,81.220299,1000,"AS","IN","IN-MP","Rewa","yes","VERW","REW","VA1G","VA1G",,"https://en.wikipedia.org/wiki/Rewa_Airport",
3289,"VA1H","small_airport","Ondwa Airport",25.14150047302246,74.61150360107422,1450,"AS","IN","IN-RJ",,"no",,,"VA1H","VA1H",,,
3290,"VA1J","small_airport","Dhana Airport",23.753599166870117,78.85579681396484,1706,"AS","IN","IN-MP",,"no",,,"VA1J","VA1J",,,
3291,"VA1K","small_airport","Naliya Air Force Station",23.2223,68.891296,135,"AS","IN","IN-GJ","Naliya","no",,,"VANY",,,"https://en.wikipedia.org/wiki/Naliya_Air_Force_Station","Raedhanpur Airport, VA1K"
3292,"VA1L","small_airport","Amla Airport",21.926399,78.113602,2435,"AS","IN","IN-MP","Amla","no",,,"VA1L","VA1L",,,
3293,"VA1M","small_airport","Karad Airport",17.285900115966797,74.15809631347656,1890,"AS","IN","IN-MM",,"no",,,"VA1M","VA1M",,,
3294,"VA1N","small_airport","Nimach Airport",24.43079948425293,74.8677978515625,1617,"AS","IN","IN-MP",,"no",,,"VA1N","VA1N",,,
3295,"VA1O","small_airport","Burhar Airport",23.235200881958008,81.50370025634766,1500,"AS","IN","IN-MP",,"no",,,"VA1O","VA1O",,,
3296,"VA1P","small_airport","Diu Airport",20.714185,70.921855,31,"AS","IN","IN-DH","Diu","yes","VADU","DIU","VADU","VADU","http://aai.aero/allAirports/diu_airpo_gi.jsp","https://en.wikipedia.org/wiki/Diu_Airport","VA1P"
3297,"VA2A","small_airport","Phalodi Airport",27.112899780273438,72.38899993896484,781,"AS","IN","IN-RJ",,"no",,,"VA2A","VA2A",,,
3298,"VA2B","small_airport","Dr. Bhimrao Ambedkar Airstrip",28.904933,77.677524,732,"AS","IN","IN-UP","Meerut","no",,,"VA2B","VA2B",,,
3299,"VA2C","medium_airport","Gondia Airport",21.526817,80.290347,987,"AS","IN","IN-MM","Gondia","yes","VAGD","GDB","VAGD","VA2C",,"https://en.wikipedia.org/wiki/Gondia_Airport","Birsi"
3300,"VA2D","small_airport","Ratlam Airport",23.381399154663086,75.02559661865234,1702,"AS","IN","IN-MP",,"no",,,"VA2D","VA2D",,,
26431,"VAAH","large_airport","Sardar Vallabh Patel International Airport",23.0772,72.634697,189,"AS","IN","IN-GJ","Ahmedabad","yes","VAAH","AMD","VAAH",,"https://www.adani.com/svpia-ahmedabad-airport","https://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport","Gandhinagar Air Force Station"
26432,"VAAK","medium_airport","Akola Airport",20.698931,77.056883,999,"AS","IN","IN-MM","Akola","no","VAAK","AKD","VAAK",,,"https://en.wikipedia.org/wiki/Akola_Airport","Shioni Airport"
26433,"VAAU","medium_airport","Aurangabad Airport",19.862875,75.396312,1911,"AS","IN","IN-MM","Aurangabad","yes","VAAU","IXU","VAAU",,"http://aai.aero/allAirports/aurangabad_generalinfo.jsp","https://en.wikipedia.org/wiki/Aurangabad_Airport","Chikkalthana Airport, Chhatrapati Sambhajinagar"
26434,"VABB","large_airport","Chhatrapati Shivaji Maharaj International Airport",19.088699,72.867897,39,"AS","IN","IN-MM","Mumbai","yes","VABB","BOM","VABB",,"http://www.csia.in/","https://en.wikipedia.org/wiki/Chhatrapati_Shivaji_International_Airport","Bombay, Sahar International Airport"
26436,"VABJ","medium_airport","Bhuj Airport",23.2877998352,69.6701965332,268,"AS","IN","IN-GJ","Bhuj","yes","VABJ","BHJ","VABJ",,"http://aai.aero/allAirports/bhuj_generalinfo.jsp","https://en.wikipedia.org/wiki/Bhuj_Airport","Bhuj Rudra Mata Air Force Station, Shyamji Krishna Verma, Bhuj Airport"
26437,"VABM","medium_airport","Belagavi Airport",15.8593,74.618301,2487,"AS","IN","IN-KA","Belgaum","yes","VOBM","IXG","VOBM",,,"https://en.wikipedia.org/wiki/Belgaum_Airport","VABM"
26438,"VABO","large_airport","Vadodara International Airport",22.336201,73.226303,129,"AS","IN","IN-GJ","Vadodara","yes","VABO","BDQ","VABO",,"http://aai.aero/allAirports/vadodara_generalinfo.jsp","https://en.wikipedia.org/wiki/Vadodara_Airport","Civil Airport Harni"
26439,"VABP","large_airport","Raja Bhoj International Airport",23.2875,77.337402,1711,"AS","IN","IN-MP","Bhopal","yes","VABP","BHO","VABP",,"http://aai.aero/allAirports/bhopal_generalinfo.jsp","https://en.wikipedia.org/wiki/Bhopal_Airport",
26440,"VABV","medium_airport","Bhavnagar Airport",21.752199173,72.1852035522,44,"AS","IN","IN-GJ","Bhavnagar","yes","VABV","BHU","VABV",,"http://aai.aero/allAirports/bhavnagar.jsp","https://en.wikipedia.org/wiki/Bhavnagar_Airport",
26441,"VADN","medium_airport","Daman Airport",20.434401,72.843201,33,"AS","IN","IN-DH","Daman","no","VADN","NMB","VADN",,,"https://en.wikipedia.org/wiki/Daman_Airport",
26442,"VADS","small_airport","Deesa Airport",24.2679,72.204399,485,"AS","IN","IN-GJ","Deesa","no",,,"VADS",,,"https://en.wikipedia.org/wiki/Deesa_Airport","Disa, Palanpur"
26443,"VAGN","small_airport","Guna Airport",24.654699,77.347298,1600,"AS","IN","IN-MP",,"no","VAGN","GUX","VAGN",,,,
26445,"VAHB","medium_airport","Hubballi Airport",15.361084,75.082096,2171,"AS","IN","IN-KA","Hubballi","yes","VOHB","HBX","VOHB",,"http://www.airportsindia.org.in/allAirports/hubli_generalinfo.jsp","https://en.wikipedia.org/wiki/Hubli_Airport","Hubli, VAHB"
512065,"VAHS","large_airport","Rajkot International Airport",22.378824,71.039391,647,"AS","IN","IN-GJ","Rajkot","yes","VAHS","HSR","VAHS",,,"https://en.wikipedia.org/wiki/Rajkot_International_Airport","Hirasar Airport"
26446,"VAID","large_airport","Devi Ahilya Bai Holkar International Airport",22.721404,75.80051,1850,"AS","IN","IN-MP","Indore","yes","VAID","IDR","VAID",,"http://aai.aero/allAirports/indore_technicalinfo.jsp","https://en.wikipedia.org/wiki/Devi_Ahilyabai_Holkar_International_Airport",
26447,"VAJB","medium_airport","Jabalpur Airport",23.177799,80.052002,1624,"AS","IN","IN-MP","Jabalpur","yes","VAJB","JLR","VAJB",,,"https://en.wikipedia.org/wiki/Jabalpur_Airport",
30171,"VAJJ","small_airport","Juhu Aerodrome",19.098100662231445,72.83419799804688,13,"AS","IN","IN-MM","Mumbai","no",,,"VAJJ",,"http://www.airportsindia.org.in/allAirports/juhu.jsp","https://en.wikipedia.org/wiki/Juhu_Aerodrome","Bombay"
3303,"VAJL","small_airport","Jalgaon Airport",20.962678,75.627492,818,"AS","IN","IN-MM","Jalgaon","yes","VAJL","JLG","VAJL",,,"https://en.wikipedia.org/wiki/Jalgaon_Airport","VA47"
26448,"VAJM","medium_airport","Jamnagar Airport",22.465499877929688,70.01260375976562,69,"AS","IN","IN-GJ","Jamnagar","yes","VAJM","JGA","VAJM",,,"https://en.wikipedia.org/wiki/Jamnagar_Airport","Jamnagar Air Force Station"
26449,"VAKE","medium_airport","Kandla Airport",23.1127,70.100304,96,"AS","IN","IN-GJ","Kandla","yes","VAKE","IXY","VAKE",,"http://aai.aero/allAirports/kandla_generalinfo.jsp","https://en.wikipedia.org/wiki/Kandla_Airport",
26450,"VAKJ","medium_airport","Khajuraho Airport",24.8172,79.918602,728,"AS","IN","IN-MP","Khajuraho","yes","VEKO","HJR","VEKO",,"https://www.aai.aero/en/airports/khajuraho","https://en.wikipedia.org/wiki/Khajuraho_Airport","VAKJ"
26451,"VAKP","medium_airport","Kolhapur Airport",16.6647,74.289398,1996,"AS","IN","IN-MM","Kolhapur","yes","VAKP","KLH","VAKP",,,"https://en.wikipedia.org/wiki/Kolhapur_Airport",
26452,"VAKS","medium_airport","Keshod Airport",21.317101,70.270401,167,"AS","IN","IN-GJ","Keshod","yes","VAKS","IXK","VAKS",,"https://www.aai.aero/en/airports/keshod","https://en.wikipedia.org/wiki/Keshod_Airport",
3341,"VALT","medium_airport","Murod Kond Airport",18.411501,76.464699,2136,"AS","IN","IN-MM","Latur","yes","VALT","LTU","VALT",,,"https://en.wikipedia.org/wiki/Latur_Airport",
340182,"VAMA","small_airport","Mundra Airport",22.834795,69.765408,,"AS","IN","IN-GJ","Mundra","no",,,"VAMA",,,"https://en.wikipedia.org/wiki/Mundra_Airport",
30180,"VAND","medium_airport","Nanded Airport",19.1833,77.316704,1250,"AS","IN","IN-MM","Nanded","yes","VAND","NDC","VOND","VOND",,"https://en.wikipedia.org/wiki/Nanded_Airport",
26453,"VANP","large_airport","Dr. Babasaheb Ambedkar International Airport",21.092199,79.047203,1033,"AS","IN","IN-MM","Nagpur","yes","VANP","NAG","VANP",,"http://aai.aero/allAirports/nagpur1_generalinfo.jsp","https://en.wikipedia.org/wiki/Dr._Babasaheb_Ambedkar_International_Airport","Sonegaon Airport, Sonegaon Air Force Station"
3301,"VAOZ","large_airport","Nashik International Airport",20.119101,73.912903,1900,"AS","IN","IN-MM","Nashik","yes","VAOZ","ISK","VAOZ",,"https://www.goindigo.in/airport-directory/india/nashik-isk.html","https://en.wikipedia.org/wiki/Nashik_Airport","VA35"
26455,"VAPO","large_airport","Pune International Airport",18.5821,73.919701,1942,"AS","IN","IN-MM","Pune","yes","VAPO","PNQ","VAPO",,,"https://en.wikipedia.org/wiki/Pune_Airport","Lohegaon Airport, Lohegaon Air Force Station"
26456,"VAPR","medium_airport","Porbandar Airport",21.649524,69.656405,23,"AS","IN","IN-GJ","Porbandar","yes","VAPR","PBD","VAPR",,"http://www.airportsindia.org.in/allAirports/porbander.jsp","https://en.wikipedia.org/wiki/Porbandar_Airport",
26457,"VARG","medium_airport","Ratnagiri Airport",17.013599,73.327797,305,"AS","IN","IN-MM",,"no","VARG","RTC","VARG",,,"https://en.wikipedia.org/wiki/Ratnagiri_Airport",
26458,"VARK","medium_airport","Rajkot Airport",22.3092,70.779503,441,"AS","IN","IN-GJ","Rajkot","no","VARK","RAJ","VARK",,,"https://en.wikipedia.org/wiki/Rajkot_Airport",
26459,"VARP","medium_airport","Swami Vivekananda Airport",21.180401,81.7388,1041,"AS","IN","IN-CT","Raipur","yes","VERP","RPR","VERP",,"http://aai.aero/allAirports/raipur_generalinfo.jsp","https://en.wikipedia.org/wiki/Swami_Vivekananda_Airport","VARP, Mana Airport, Raipur Airport"
327452,"VASD","large_airport","Shirdi International Airport",19.689211,74.373655,1926,"AS","IN","IN-MM","Kakadi","yes","VASD","SAG","VASD",,,"https://en.wikipedia.org/wiki/Shirdi_Airport","Ahmednagar, Saibaba"
26460,"VASL","medium_airport","Solapur Airport",17.6280002594,75.93479919430001,1584,"AS","IN","IN-MM","Solapur","no","VASL","SSE","VASL",,,"https://en.wikipedia.org/wiki/Solapur_Airport","Sholapur"
26461,"VASU","large_airport","Surat International Airport",21.115531,72.743251,16,"AS","IN","IN-GJ","Surat","yes","VASU","STV","VASU",,"https://suratinternationalairport.com/","https://en.wikipedia.org/wiki/Surat_Airport",
26462,"VAUD","medium_airport","Maharana Pratap Airport",24.617700576799997,73.89610290530001,1684,"AS","IN","IN-RJ","Udaipur","yes","VAUD","UDR","VAUD",,"http://www.airportsindia.org.in/allAirports/udaipur_airpo_gi.jsp","https://en.wikipedia.org/wiki/Udaipur_Airport","Dabok Airport"
3307,"VE23","small_airport","Burnpur Airport",23.631500244140625,86.97550201416016,310,"AS","IN","IN-WB",,"no",,,"VE23","VE23",,,
3308,"VE24","small_airport","Sookerating (Doomdooma) Airport",27.5529,95.570602,400,"AS","IN","IN-AS","Sokriting T.E.","no",,,"VE24","VE24",,,
3310,"VE36","small_airport","Nuagaon Airport",20.511699676513672,83.4480972290039,656,"AS","IN","IN-OR",,"no",,,"VE36","VE36",,,
3311,"VE41","small_airport","Giridih Airport",24.201900482177734,86.28980255126953,1000,"AS","IN","IN-BR",,"no",,,"VE41","VE41",,,
3315,"VE54","small_airport","Daltonganj Airport",24.01930046081543,84.09510040283203,803,"AS","IN","IN-BR",,"no",,,"VE54","VE54",,,
3316,"VE62","small_airport","Cuttack Airport / Charbatia Air Force Station",20.549601,85.886299,115,"AS","IN","IN-OR","Bandalo","no",,,"VE62","VE62",,,"Charbatia"
3317,"VE67","small_airport","Mechuka Advanced Landing Ground",28.602458,94.126139,7900,"AS","IN","IN-AR","Kargong","no",,,"VE67","VE67",,,
3318,"VE85","small_airport","Bentayan Airport",23.09510040283203,75.88529968261719,1666,"AS","IN","IN-MP","Ujjain","no",,,,,,,"VE85"
3320,"VE91","small_airport","Vijaynagar Advanced Landing Ground",27.1935997009,97.00370025630001,4167,"AS","IN","IN-AR",,"no",,,"VE91","VE91",,,
3321,"VE96","small_airport","Thuniabhand Airport",22.00160026550293,78.91719818115234,2182,"AS","IN","IN-MP",,"no",,,"VE96","VE96",,,
525150,"VEAH","small_airport","Azamgarh Airport",26.153333,83.118333,250,"AS","IN","IN-UP","Azamgarh","no",,"AZH","VEAH",,,"https://en.wikipedia.org/wiki/Azamgarh_Airport",
26488,"VEAN","medium_airport","Along Airport",28.17530059814453,94.802001953125,900,"AS","IN","IN-AR",,"no","VEAN","IXV","VEAN",,,"https://en.wikipedia.org/wiki/Along_Airport",
26489,"VEAT","medium_airport","Agartala - Maharaja Bir Bikram Airport",23.886999,91.240402,46,"AS","IN","IN-TR","Agartala","yes","VEAT","IXA","VEAT",,,"https://en.wikipedia.org/wiki/Agartala_Airport","Singerbhil Airport, Agartala Air Force Station"
26490,"VEAZ","small_airport","Tuirial Airfield",23.746214,92.802846,1093,"AS","IN","IN-MZ","Aizawl","no",,,"VEAZ",,,,
29689,"VEBA","small_airport","Behala Airport",22.50423,88.293427,10,"AS","IN","IN-WB","Kolkata","no","VEBA",,"VEBA",,,"https://en.wikipedia.org/wiki/Behala_Airport","Parnasree"
26491,"VEBD","large_airport","Bagdogra Airport",26.6812,88.328598,412,"AS","IN","IN-WB","Siliguri","yes","VEBD","IXB","VEBD",,"http://aai.aero/allAirports/bagdogra_generalinfo.jsp","https://en.wikipedia.org/wiki/Bagdogra_Airport","Bagdogra Air Force Station"
32206,"VEBG","small_airport","Balurghat Airport",25.2617,88.795601,78,"AS","IN","IN-WB","Balurghat","no","VEBG","RGH","VEBG",,,"https://en.wikipedia.org/wiki/Balurghat_Airport",
26492,"VEBI","medium_airport","Shillong Airport",25.70359992980957,91.97869873046875,2910,"AS","IN","IN-ML","Shillong","yes","VEBI","SHL","VEBI",,,"https://en.wikipedia.org/wiki/Shillong_Airport","Barapani Airport, Barapani Air Force Station, Umroi Airport"
26493,"VEBK","small_airport","Bokaro Airport",23.643499,86.148903,715,"AS","IN","IN-BR",,"no","VEBK",,"VEBK",,,"https://en.wikipedia.org/wiki/Bokaro_Airport",
340009,"VEBM","small_airport","Berhampur Rangeilunda Airport",19.2975,84.876944,100,"AS","IN","IN-OR","Berhampur (Brahmapur)","no","VEBP",,"VEBM",,,"https://en.wikipedia.org/wiki/Berhampur_Airport","Brahmapur, Rangeilunda"
26545,"VEBN","large_airport","Lal Bahadur Shastri International Airport",25.452171,82.862549,266,"AS","IN","IN-UP","Varanasi","yes","VEBN","VNS","VEBN",,"https://www.aai.aero/en/airports/varanasi","https://en.wikipedia.org/wiki/Lal_Bahadur_Shastri_Airport","VIBN, Babatpur Airport, Varanasi Airport"
26494,"VEBS","large_airport","Biju Patnaik International Airport",20.251021,85.814747,138,"AS","IN","IN-OR","Bhubaneswar","yes","VEBS","BBI","VEBS",,"http://aai.aero/allAirports/bhubaneshwar_generalinfo.jsp","https://en.wikipedia.org/wiki/Biju_Patnaik_Airport",
26435,"VEBU","medium_airport","Bilaspur Airport",21.9884,82.111,899,"AS","IN","IN-CT","Bilaspur","yes","VEBU","PAB","VEBU",,,"https://en.wikipedia.org/wiki/Bilaspur_Airport","VABI"
26495,"VECA","small_airport","Chabua Air Force Station",27.4622,95.117699,367,"AS","IN","IN-AS","Chabua","no","VECA",,"VECA",,,"https://en.wikipedia.org/wiki/Chabua_Air_Force_Station",
26496,"VECC","large_airport","Netaji Subhash Chandra Bose International Airport",22.654012,88.44765,16,"AS","IN","IN-WB","Kolkata","yes","VECC","CCU","VECC",,"https://www.nscbiairport.com/","https://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport","Calcutta, Kolkatta, Dum Dum Air Force Station"
29775,"VECK","small_airport","Chakulia Airport",22.463625,86.705219,430,"AS","IN","IN-JH",,"no","VECK",,"VECK",,,"https://en.wikipedia.org/wiki/Chakulia_Airport",
26497,"VECO","small_airport","Cooch Behar Airport",26.3305,89.467201,138,"AS","IN","IN-WB","Cooch Behar","no","VECO","COH","VECO",,,"https://en.wikipedia.org/wiki/Cooch_Behar_Airport",
525147,"VECT","small_airport","Chitrakoot Airport",25.167694,80.9358,1050,"AS","IN","IN-UP","Chitrakoot","no",,"CWK","VECT",,,"https://en.wikipedia.org/wiki/Chitrakoot_Airport",
26498,"VEDB","medium_airport","Dhanbad Airport",23.834,86.425301,847,"AS","IN","IN-BR",,"no","VEDB","DBD","VEDB",,,"https://en.wikipedia.org/wiki/Dhanbad_Airport",
317982,"VEDG","medium_airport","Kazi Nazrul Islam Airport",23.6225,87.243,300,"AS","IN","IN-WB","Durgapur","yes","VEDG","RDP","VEDG",,,"https://en.wikipedia.org/wiki/Kazi_Nazrul_Islam_Airport","Andal Airport, Durgapur Airport"
3319,"VEDH","medium_airport","Darbhanga Airport",26.192801,85.916901,156,"AS","IN","IN-BR","Darbhanga","yes","VEDH","DBR","VEDH","VEDH",,"https://en.wikipedia.org/wiki/Darbhanga_Airport",
312234,"VEDO","small_airport","Deoghar Airport",24.446842,86.704955,361,"AS","IN","IN-JH","Deoghar","yes","VEDO","DGH","VEDO",,"https://www.aai.aero/en/airports/deoghar","https://en.wikipedia.org/wiki/Deoghar_Airport",
26499,"VEDX","small_airport","Kharagpur Airport / Kalaikunda Air Force Station",22.3395,87.2145,200,"AS","IN","IN-WB","Doarkhol","no","VEDX",,"VEDX",,,"https://en.wikipedia.org/wiki/Kalaikunda_Air_Force_Station","VE60"
44474,"VEDZ","small_airport","Daporijo Airport",27.985500335699996,94.22280120850002,750,"AS","IN","IN-AR","Daporijo","no","VEDZ","DEP","VEDZ",,,"https://en.wikipedia.org/wiki/Daporijo_Airport","Deparijo, Daparizo, Deparizo, DAE"
26500,"VEGK","medium_airport","Gorakhpur Airport",26.739700317399997,83.4496994019,259,"AS","IN","IN-UP","Gorakhpur","yes","VEGK","GOP","VEGK",,"http://www.aai.aero/allAirports/gorakhpur.jsp","https://en.wikipedia.org/wiki/Gorakhpur_Airport","Gorakhpur Air Force Station"
